train_id,origin,destination,travel_date,booking_date,class,seats_requested,booked
T112,KOL,MAS,2025-03-21,2025-01-04,SL,1,0
T119,MAS,LKO,2025-01-22,2025-01-20,3A,1,0
T102,BCT,LKO,2025-06-28,2025-04-06,SL,1,1
T132,NDLS,CSTM,2025-10-10,2025-07-27,SL,1,0
T104,CSTM,HYD,2025-02-02,2024-12-05,SL,1,1
T118,CSTM,SBC,2025-02-16,2024-12-12,SL,1,0
T128,LKO,MAS,2025-10-07,2025-09-08,SL,1,0
T107,JU,NDLS,2025-01-06,2024-11-01,3A,1,1
T119,HYD,NDLS,2025-06-26,2025-03-27,SL,1,1
T109,BCT,JU,2025-07-27,2025-06-22,3A,1,1
T138,CSTM,MAS,2025-02-10,2024-11-11,SL,1,1
T119,KOL,BCT,2025-11-05,2025-10-06,SL,1,0
T135,BCT,SBC,2025-03-24,2025-01-18,SL,1,1
T114,CSTM,KOL,2025-09-05,2025-07-19,3A,1,1
T103,PUNE,NDLS,2025-06-13,2025-06-04,2A,1,1
T108,JU,CSTM,2025-06-15,2025-04-28,SL,1,1
T120,HYD,MAS,2025-03-14,2024-12-11,SL,1,0
T127,NDLS,JU,2025-06-19,2025-05-09,3A,1,0
T131,MAS,NDLS,2025-03-10,2024-11-20,SL,1,0
T110,BCT,MAS,2025-11-10,2025-09-09,3A,1,1
T117,CSTM,KOL,2025-11-15,2025-10-10,3A,1,1
T109,CSTM,NDLS,2025-04-01,2024-12-03,3A,1,0
T105,HYD,PUNE,2025-10-11,2025-06-20,2A,1,0
T117,LKO,SBC,2025-02-27,2025-02-25,SL,1,0
T136,BCT,KOL,2025-05-30,2025-03-28,3A,1,1
T112,MAS,PUNE,2025-03-02,2025-02-23,SL,1,1
T100,CSTM,PUNE,2025-05-13,2025-02-17,3A,1,0
T106,KOL,SBC,2025-10-18,2025-07-27,2A,1,1
T123,HYD,PUNE,2025-02-01,2024-12-17,2A,1,0
T138,NDLS,BCT,2025-11-13,2025-08-20,SL,1,1
T104,JU,PUNE,2025-03-17,2024-12-26,2A,1,1
T121,HYD,SBC,2025-05-21,2025-02-23,3A,1,1
T139,SBC,BCT,2025-05-14,2025-02-02,3A,1,1
T132,NDLS,MAS,2025-05-02,2025-02-13,SL,1,1
T127,PUNE,LKO,2025-09-03,2025-07-18,SL,1,1
T127,LKO,HYD,2025-05-17,2025-01-30,SL,1,1
T100,BCT,KOL,2025-05-21,2025-01-26,2A,1,0
T112,NDLS,CSTM,2025-11-13,2025-09-10,SL,1,1
T104,JU,NDLS,2025-01-07,2024-11-01,3A,1,0
T100,NDLS,BCT,2025-01-25,2024-12-13,3A,1,1
T125,HYD,CSTM,2025-03-14,2025-02-14,3A,1,0
T121,HYD,KOL,2025-04-28,2025-01-10,3A,1,0
T114,KOL,CSTM,2025-01-30,2024-12-15,3A,1,1
T101,LKO,CSTM,2025-07-23,2025-07-17,SL,1,0
T117,BCT,PUNE,2025-01-20,2024-11-02,1A,1,1
T128,KOL,MAS,2025-07-01,2025-06-28,3A,1,0
T110,JU,BCT,2025-09-13,2025-07-13,SL,1,1
T133,LKO,JU,2025-05-16,2025-04-10,SL,1,1
T131,JU,MAS,2025-12-21,2025-10-01,3A,1,1
T128,PUNE,JU,2025-08-03,2025-05-03,3A,1,1
T121,JU,CSTM,2025-01-08,2024-12-23,3A,1,1
T101,JU,NDLS,2025-01-02,2024-10-04,SL,1,0
T137,HYD,KOL,2025-08-10,2025-07-03,SL,1,0
T131,SBC,MAS,2025-10-05,2025-09-28,SL,1,0
T105,LKO,MAS,2025-12-06,2025-08-27,SL,1,1
T100,SBC,PUNE,2025-04-06,2025-01-26,SL,1,1
T105,HYD,LKO,2025-07-06,2025-03-18,3A,1,1
T106,LKO,CSTM,2025-09-15,2025-08-28,3A,1,0
T126,MAS,KOL,2025-12-13,2025-08-26,SL,1,1
T112,NDLS,MAS,2025-07-06,2025-03-12,2A,1,1
T134,CSTM,PUNE,2025-04-24,2025-03-24,3A,1,1
T114,JU,KOL,2025-07-27,2025-07-24,SL,1,0
T128,KOL,BCT,2025-03-02,2024-12-18,SL,1,1
T118,PUNE,HYD,2025-04-20,2025-04-09,SL,1,0
T120,BCT,SBC,2025-04-23,2024-12-26,SL,1,0
T113,BCT,LKO,2025-07-29,2025-06-05,SL,1,1
T124,HYD,CSTM,2025-12-05,2025-09-22,3A,1,1
T100,LKO,CSTM,2025-08-30,2025-06-05,3A,1,1
T132,PUNE,HYD,2025-01-20,2024-09-24,1A,1,1
T125,BCT,CSTM,2025-08-18,2025-06-30,3A,1,1
T121,MAS,HYD,2025-10-23,2025-09-24,SL,1,0
T119,MAS,LKO,2025-11-14,2025-10-29,3A,1,0
T126,SBC,LKO,2025-09-13,2025-06-17,2A,1,0
T119,SBC,NDLS,2025-08-11,2025-04-22,1A,1,1
T119,PUNE,SBC,2025-09-25,2025-05-29,2A,1,0
T129,KOL,BCT,2025-03-12,2025-01-21,SL,1,1
T109,MAS,CSTM,2025-10-20,2025-07-28,3A,1,0
T139,LKO,PUNE,2025-04-20,2025-01-06,3A,1,1
T112,MAS,CSTM,2025-03-27,2025-03-01,2A,1,0
T137,LKO,HYD,2025-10-05,2025-07-10,SL,1,1
T104,CSTM,HYD,2025-12-21,2025-09-02,SL,1,1
T122,NDLS,BCT,2025-08-11,2025-04-14,SL,1,0
T117,KOL,HYD,2025-04-16,2025-03-30,SL,1,0
T138,NDLS,JU,2025-05-28,2025-04-18,SL,1,0
T111,CSTM,KOL,2025-11-23,2025-09-24,SL,1,0
T115,PUNE,LKO,2025-07-06,2025-04-29,3A,1,0
T136,CSTM,KOL,2025-07-07,2025-04-21,SL,1,1
T103,PUNE,HYD,2025-11-29,2025-11-04,3A,1,1
T129,KOL,MAS,2025-09-03,2025-05-17,2A,1,1
T137,LKO,PUNE,2025-11-14,2025-09-03,SL,1,1
T111,NDLS,CSTM,2025-11-04,2025-09-03,3A,1,1
T120,JU,MAS,2025-01-13,2024-10-02,3A,1,1
T116,CSTM,MAS,2025-09-30,2025-06-25,SL,1,1
T126,PUNE,HYD,2025-11-11,2025-11-03,SL,1,0
T124,PUNE,BCT,2025-07-29,2025-04-02,3A,1,1
T112,BCT,KOL,2025-06-20,2025-06-07,SL,1,0
T114,HYD,MAS,2025-12-30,2025-10-17,3A,1,1
T129,NDLS,JU,2025-05-17,2025-03-26,2A,1,1
T132,HYD,JU,2025-03-13,2025-03-05,2A,1,0
T139,JU,KOL,2025-04-13,2025-04-02,SL,1,0
T120,LKO,PUNE,2025-12-08,2025-10-13,SL,1,1
T107,HYD,NDLS,2025-05-19,2025-02-09,SL,1,1
T138,NDLS,PUNE,2025-07-03,2025-06-14,SL,1,0
T136,KOL,SBC,2025-08-02,2025-05-26,SL,1,0
T134,LKO,HYD,2025-07-29,2025-07-01,1A,1,0
T111,LKO,HYD,2025-05-17,2025-02-26,SL,1,1
T124,BCT,MAS,2025-04-28,2025-04-04,3A,1,0
T139,JU,KOL,2025-06-01,2025-03-26,2A,1,1
T130,BCT,SBC,2025-05-12,2025-04-30,SL,1,0
T100,CSTM,JU,2025-06-07,2025-04-02,2A,1,1
T120,NDLS,SBC,2025-09-10,2025-08-03,SL,1,1
T114,HYD,SBC,2025-03-11,2024-12-13,2A,1,1
T117,SBC,KOL,2025-12-26,2025-10-01,3A,1,0
T109,HYD,MAS,2025-07-19,2025-03-28,2A,1,1
T136,LKO,CSTM,2025-07-16,2025-04-14,SL,1,1
T100,LKO,KOL,2025-09-24,2025-08-25,3A,1,0
T127,JU,HYD,2025-08-11,2025-04-30,3A,1,1
T133,PUNE,MAS,2025-03-17,2024-12-18,3A,1,1
T120,NDLS,PUNE,2025-04-09,2025-03-02,SL,1,1
T116,NDLS,PUNE,2025-05-21,2025-02-20,SL,1,0
T113,LKO,CSTM,2025-09-26,2025-08-30,SL,1,1
T134,CSTM,SBC,2025-02-27,2024-12-03,3A,1,1
T119,CSTM,PUNE,2025-08-30,2025-07-02,1A,1,1
T113,PUNE,LKO,2025-01-19,2025-01-04,3A,1,0
T119,MAS,KOL,2025-05-02,2025-03-31,2A,1,0
T116,PUNE,BCT,2025-12-21,2025-10-17,SL,1,1
T114,MAS,HYD,2025-07-27,2025-05-29,2A,1,1
T125,BCT,MAS,2025-05-16,2025-01-18,3A,1,0
T138,JU,HYD,2025-10-13,2025-07-25,3A,1,1
T104,SBC,LKO,2025-04-08,2025-02-07,2A,1,1
T103,PUNE,CSTM,2025-04-16,2025-03-15,2A,1,1
T131,HYD,SBC,2025-07-31,2025-05-18,SL,1,0
T116,MAS,SBC,2025-10-24,2025-08-04,SL,1,0
T105,KOL,PUNE,2025-05-30,2025-03-26,3A,1,1
T132,BCT,NDLS,2025-11-25,2025-08-12,SL,1,1
T104,MAS,LKO,2025-10-08,2025-09-08,SL,1,0
T113,JU,HYD,2025-11-10,2025-07-23,SL,1,0
T124,KOL,SBC,2025-08-14,2025-06-27,SL,1,0
T106,PUNE,NDLS,2025-03-05,2024-12-31,SL,1,1
T117,CSTM,NDLS,2025-01-18,2024-09-25,2A,1,1
T111,MAS,LKO,2025-05-10,2025-01-12,SL,1,1
T114,LKO,PUNE,2025-03-04,2024-12-31,SL,1,1
T116,LKO,MAS,2025-01-08,2024-10-15,2A,1,1
T127,CSTM,SBC,2025-05-31,2025-05-01,SL,1,1
T135,MAS,KOL,2025-04-16,2025-01-29,SL,1,1
T128,MAS,JU,2025-11-15,2025-09-06,SL,1,1
T135,KOL,LKO,2025-05-21,2025-04-17,SL,1,0
T135,CSTM,MAS,2025-11-25,2025-10-04,SL,1,0
T119,HYD,MAS,2025-12-04,2025-10-15,SL,1,0
T110,SBC,PUNE,2025-11-20,2025-09-23,SL,1,0
T118,SBC,BCT,2025-05-18,2025-03-20,SL,1,1
T116,PUNE,SBC,2025-04-17,2025-03-17,SL,1,1
T116,NDLS,BCT,2025-06-30,2025-05-14,3A,1,1
T123,MAS,KOL,2025-10-23,2025-09-27,SL,1,1
T109,JU,LKO,2025-11-29,2025-08-24,3A,1,1
T136,CSTM,PUNE,2025-08-30,2025-07-04,SL,1,1
T101,LKO,JU,2025-12-12,2025-09-27,SL,1,1
T133,MAS,LKO,2025-03-07,2025-01-06,SL,1,1
T130,HYD,BCT,2025-01-15,2024-12-17,2A,1,0
T138,LKO,SBC,2025-04-20,2025-04-10,SL,1,0
T111,CSTM,HYD,2025-02-05,2024-11-27,1A,1,1
T115,MAS,HYD,2025-04-06,2025-01-07,3A,1,1
T131,SBC,MAS,2025-04-14,2025-03-24,SL,1,0
T113,CSTM,NDLS,2025-03-28,2024-12-09,3A,1,1
T133,SBC,MAS,2025-04-14,2025-01-17,SL,1,1
T132,SBC,KOL,2025-03-24,2025-03-07,SL,1,0
T130,CSTM,BCT,2025-11-21,2025-10-07,SL,1,1
T100,MAS,LKO,2025-03-16,2024-12-10,2A,1,1
T115,KOL,SBC,2025-07-12,2025-05-27,SL,1,1
T100,NDLS,KOL,2025-12-06,2025-11-07,3A,1,0
T134,SBC,MAS,2025-10-03,2025-06-16,3A,1,0
T118,CSTM,JU,2025-02-21,2024-11-27,SL,1,1
T107,JU,KOL,2025-10-26,2025-09-30,SL,1,0
T118,PUNE,KOL,2025-07-26,2025-07-14,3A,1,0
T137,BCT,MAS,2025-08-18,2025-06-15,3A,1,1
T134,LKO,HYD,2025-02-21,2024-12-24,3A,1,1
T124,JU,CSTM,2025-05-20,2025-01-30,SL,1,0
T123,HYD,JU,2025-02-23,2024-10-28,SL,1,0
T110,CSTM,JU,2025-10-06,2025-07-11,SL,1,1
T125,HYD,CSTM,2025-12-19,2025-11-20,3A,1,0
T115,MAS,HYD,2025-12-24,2025-09-26,SL,1,1
T137,PUNE,JU,2025-01-07,2024-09-23,3A,1,1
T137,MAS,NDLS,2025-08-24,2025-08-23,SL,1,0
T116,MAS,PUNE,2025-09-17,2025-06-19,3A,1,1
T123,KOL,SBC,2025-09-01,2025-07-13,SL,1,1
T113,HYD,BCT,2025-01-16,2024-12-19,3A,1,0
T138,JU,PUNE,2025-05-12,2025-01-27,SL,1,1
T101,MAS,BCT,2025-06-30,2025-04-01,SL,1,0
T125,CSTM,PUNE,2025-07-19,2025-06-05,2A,1,1
T117,SBC,JU,2025-02-02,2024-12-22,SL,1,1
T120,PUNE,NDLS,2025-07-09,2025-03-24,SL,1,1
T138,SBC,PUNE,2025-09-16,2025-08-29,SL,1,0
T130,JU,MAS,2025-07-15,2025-04-24,SL,1,0
T121,BCT,PUNE,2025-01-25,2024-12-14,SL,1,1
T108,JU,CSTM,2025-08-03,2025-07-02,3A,1,1
T109,PUNE,LKO,2025-05-03,2025-04-04,SL,1,1
T105,CSTM,KOL,2025-01-08,2024-11-02,2A,1,1
T103,KOL,CSTM,2025-02-14,2024-12-09,3A,1,1
T113,SBC,JU,2025-01-15,2024-11-05,3A,1,1
T121,LKO,NDLS,2025-01-01,2024-09-22,SL,1,1
T111,HYD,NDLS,2025-06-03,2025-04-04,3A,1,1
T135,HYD,PUNE,2025-05-14,2025-04-01,3A,1,1
T127,KOL,HYD,2025-06-09,2025-05-13,SL,1,0
T119,NDLS,SBC,2025-09-06,2025-07-22,SL,1,0
T138,SBC,JU,2025-04-28,2025-04-08,3A,1,1
T109,PUNE,BCT,2025-11-15,2025-09-29,3A,1,1
T118,KOL,LKO,2025-01-26,2024-12-04,2A,1,0
T123,HYD,NDLS,2025-08-02,2025-06-12,SL,1,0
T127,NDLS,MAS,2025-06-29,2025-06-01,2A,1,1
T125,KOL,BCT,2025-06-17,2025-03-10,3A,1,0
T115,KOL,HYD,2025-08-02,2025-04-16,2A,1,0
T124,HYD,NDLS,2025-05-31,2025-05-25,SL,1,0
T112,BCT,LKO,2025-08-13,2025-05-26,3A,1,1
T126,BCT,HYD,2025-10-30,2025-07-07,SL,1,1
T105,HYD,SBC,2025-11-09,2025-07-23,3A,1,1
T112,NDLS,LKO,2025-04-11,2025-03-22,2A,1,1
T105,HYD,CSTM,2025-03-16,2025-03-10,3A,1,0
T134,NDLS,HYD,2025-05-26,2025-05-07,3A,1,1
T100,MAS,JU,2025-05-06,2025-03-22,3A,1,0
T133,KOL,LKO,2025-01-25,2024-11-03,3A,1,1
T133,LKO,PUNE,2025-02-03,2025-01-16,SL,1,0
T120,JU,CSTM,2025-12-27,2025-09-22,SL,1,1
T108,MAS,HYD,2025-04-19,2025-04-10,3A,1,0
T115,KOL,JU,2025-03-10,2025-01-17,SL,1,1
T112,MAS,JU,2025-03-08,2025-02-28,SL,1,1
T108,SBC,KOL,2025-10-25,2025-07-16,2A,1,1
T108,MAS,LKO,2025-09-03,2025-09-01,SL,1,1
T139,PUNE,SBC,2025-06-06,2025-05-14,SL,1,0
T119,PUNE,NDLS,2025-05-10,2025-01-21,1A,1,1
T127,JU,PUNE,2025-07-14,2025-05-05,SL,1,1
T118,CSTM,KOL,2025-11-14,2025-07-26,3A,1,0
T103,HYD,PUNE,2025-07-02,2025-05-28,SL,1,1
T124,CSTM,HYD,2025-03-13,2025-01-21,SL,1,1
T118,JU,NDLS,2025-06-22,2025-04-20,2A,1,1
T123,BCT,LKO,2025-10-12,2025-10-06,SL,1,1
T123,JU,KOL,2025-10-11,2025-07-05,2A,1,1
T129,LKO,KOL,2025-04-22,2025-04-02,SL,1,0
T108,NDLS,HYD,2025-07-15,2025-05-20,3A,1,0
T100,CSTM,LKO,2025-03-28,2025-02-12,SL,1,0
T132,BCT,SBC,2025-07-06,2025-05-30,3A,1,0
T134,MAS,NDLS,2025-04-26,2025-04-02,SL,1,0
T113,BCT,PUNE,2025-09-28,2025-09-01,2A,1,0
T112,HYD,BCT,2025-12-18,2025-09-21,3A,1,0
T112,NDLS,KOL,2025-03-20,2025-01-17,SL,1,1
T128,PUNE,JU,2025-01-14,2024-12-07,1A,1,1
T116,SBC,JU,2025-04-04,2025-02-07,SL,1,1
T115,BCT,NDLS,2025-09-30,2025-08-18,SL,1,1
T103,SBC,LKO,2025-12-16,2025-09-09,3A,1,0
T115,KOL,JU,2025-07-20,2025-06-13,SL,1,1
T108,MAS,PUNE,2025-08-02,2025-05-30,3A,1,0
T132,NDLS,HYD,2025-09-17,2025-09-13,SL,1,1
T131,NDLS,JU,2025-08-16,2025-06-22,2A,1,1
T123,LKO,NDLS,2025-01-18,2025-01-05,SL,1,0
T138,JU,NDLS,2025-05-26,2025-03-08,2A,1,1
T106,LKO,CSTM,2025-07-12,2025-04-17,2A,1,1
T128,SBC,JU,2025-11-28,2025-10-12,1A,1,1
T121,HYD,PUNE,2025-04-09,2025-02-08,SL,1,1
T110,MAS,KOL,2025-02-11,2025-01-01,SL,1,1
T124,LKO,CSTM,2025-02-25,2024-12-20,SL,1,1
T133,KOL,BCT,2025-11-04,2025-11-03,2A,1,1
T139,JU,NDLS,2025-03-15,2024-12-05,3A,1,1
T122,PUNE,SBC,2025-04-18,2025-02-06,SL,1,1
T106,KOL,BCT,2025-05-05,2025-04-25,SL,1,0
T121,HYD,MAS,2025-08-27,2025-08-26,3A,1,0
T122,PUNE,LKO,2025-02-13,2024-11-26,1A,1,0
T135,PUNE,JU,2025-11-13,2025-09-05,3A,1,1
T115,JU,KOL,2025-03-08,2024-12-19,SL,1,1
T122,PUNE,KOL,2025-02-01,2024-12-05,3A,1,0
T109,PUNE,BCT,2025-08-16,2025-07-17,3A,1,1
T132,JU,KOL,2025-06-19,2025-04-17,3A,1,1
T126,NDLS,KOL,2025-05-10,2025-03-13,SL,1,1
T112,HYD,PUNE,2025-10-05,2025-08-06,SL,1,1
T137,HYD,LKO,2025-04-30,2025-03-21,3A,1,1
T101,HYD,LKO,2025-11-20,2025-11-11,2A,1,0
T128,LKO,NDLS,2025-02-11,2025-01-24,SL,1,0
T117,NDLS,JU,2025-06-06,2025-05-23,SL,1,1
T114,SBC,LKO,2025-12-12,2025-11-23,2A,1,0
T125,NDLS,KOL,2025-06-30,2025-03-26,SL,1,1
T111,NDLS,HYD,2025-05-11,2025-03-09,SL,1,0
T134,LKO,MAS,2025-04-28,2025-01-18,3A,1,0
T100,NDLS,JU,2025-04-28,2025-04-18,3A,1,0
T128,PUNE,CSTM,2025-05-28,2025-05-12,SL,1,1
T106,NDLS,JU,2025-07-31,2025-06-16,SL,1,0
T125,BCT,NDLS,2025-08-06,2025-07-25,3A,1,0
T125,SBC,MAS,2025-03-07,2025-01-26,SL,1,1
T112,PUNE,NDLS,2025-05-10,2025-03-23,SL,1,0
T101,MAS,KOL,2025-02-13,2025-01-10,3A,1,1
T135,CSTM,BCT,2025-06-29,2025-06-17,2A,1,0
T118,CSTM,MAS,2025-02-22,2025-01-26,SL,1,0
T104,KOL,CSTM,2025-06-30,2025-06-07,3A,1,1
T120,LKO,SBC,2025-11-24,2025-11-13,2A,1,0
T113,PUNE,CSTM,2025-04-29,2025-01-11,SL,1,1
T111,PUNE,MAS,2025-12-20,2025-11-08,SL,1,0
T103,BCT,CSTM,2025-05-10,2025-04-21,SL,1,1
T110,HYD,JU,2025-01-08,2025-01-06,SL,1,1
T135,JU,SBC,2025-04-22,2025-01-28,SL,1,1
T120,CSTM,SBC,2025-11-02,2025-07-17,SL,1,0
T122,PUNE,JU,2025-10-21,2025-10-20,SL,1,0
T105,NDLS,MAS,2025-10-21,2025-06-29,SL,1,1
T107,SBC,HYD,2025-12-07,2025-09-28,SL,1,0
T127,HYD,MAS,2025-10-31,2025-07-27,SL,1,1
T131,JU,HYD,2025-10-06,2025-07-23,SL,1,1
T132,SBC,BCT,2025-10-18,2025-07-26,2A,1,1
T117,LKO,HYD,2025-06-21,2025-05-22,SL,1,0
T112,LKO,JU,2025-02-11,2024-12-05,3A,1,1
T118,JU,PUNE,2025-07-27,2025-06-03,SL,1,1
T129,CSTM,KOL,2025-09-16,2025-08-18,2A,1,0
T111,BCT,KOL,2025-09-15,2025-06-30,SL,1,1
T122,LKO,JU,2025-09-28,2025-08-27,2A,1,0
T109,MAS,JU,2025-06-27,2025-05-05,2A,1,1
T134,MAS,CSTM,2025-03-06,2024-12-26,SL,1,1
T136,PUNE,SBC,2025-08-25,2025-05-05,SL,1,1
T103,LKO,SBC,2025-10-27,2025-07-13,SL,1,0
T132,HYD,SBC,2025-09-01,2025-07-09,SL,1,0
T112,PUNE,CSTM,2025-06-30,2025-04-23,SL,1,1
T107,SBC,KOL,2025-06-20,2025-04-07,3A,1,1
T109,CSTM,MAS,2025-12-02,2025-08-29,3A,1,0
T111,BCT,SBC,2025-01-09,2024-09-30,2A,1,1
T103,HYD,BCT,2025-01-28,2024-11-10,SL,1,1
T104,BCT,NDLS,2025-12-18,2025-11-09,SL,1,0
T138,JU,NDLS,2025-10-21,2025-08-20,3A,1,1
T108,MAS,LKO,2025-02-18,2024-11-23,3A,1,1
T139,KOL,BCT,2025-08-04,2025-06-10,SL,1,1
T112,MAS,SBC,2025-08-02,2025-05-27,3A,1,1
T103,JU,PUNE,2025-03-25,2024-11-27,SL,1,0
T136,SBC,NDLS,2025-02-06,2024-10-15,2A,1,1
T135,MAS,SBC,2025-12-31,2025-12-12,SL,1,1
T103,BCT,KOL,2025-02-24,2024-12-17,1A,1,0
T109,JU,CSTM,2025-05-08,2025-02-06,SL,1,1
T127,NDLS,LKO,2025-03-26,2025-01-07,3A,1,1
T118,MAS,BCT,2025-05-21,2025-04-18,3A,1,0
T128,NDLS,SBC,2025-09-23,2025-06-07,3A,1,1
T127,LKO,PUNE,2025-07-01,2025-03-07,2A,1,1
T120,BCT,PUNE,2025-04-03,2025-02-05,2A,1,1
T134,HYD,LKO,2025-06-02,2025-03-27,SL,1,1
T119,MAS,BCT,2025-07-03,2025-04-09,1A,1,1
T122,HYD,NDLS,2025-10-02,2025-07-28,2A,1,1
T119,HYD,NDLS,2025-09-15,2025-08-19,SL,1,0
T106,NDLS,LKO,2025-07-16,2025-06-10,SL,1,0
T128,HYD,MAS,2025-06-01,2025-04-11,3A,1,1
T116,LKO,KOL,2025-07-28,2025-07-05,2A,1,1
T108,LKO,KOL,2025-10-10,2025-07-16,SL,1,1
T100,JU,PUNE,2025-05-26,2025-03-01,2A,1,1
T127,BCT,LKO,2025-03-23,2025-02-02,2A,1,1
T117,CSTM,JU,2025-07-19,2025-05-07,1A,1,0
T104,MAS,LKO,2025-07-23,2025-04-30,SL,1,1
T137,PUNE,MAS,2025-03-29,2025-01-09,SL,1,0
T130,JU,SBC,2025-06-27,2025-03-11,SL,1,1
T114,JU,NDLS,2025-11-23,2025-09-16,3A,1,1
T138,PUNE,BCT,2025-02-14,2024-12-06,3A,1,1
T136,BCT,MAS,2025-08-02,2025-07-30,3A,1,1
T111,NDLS,LKO,2025-11-18,2025-11-05,SL,1,1
T104,JU,HYD,2025-07-24,2025-04-24,SL,1,1
T103,LKO,KOL,2025-11-20,2025-11-17,SL,1,0
T124,LKO,MAS,2025-11-30,2025-10-15,SL,1,0
T135,LKO,NDLS,2025-12-03,2025-08-26,3A,1,1
T125,CSTM,LKO,2025-08-15,2025-06-09,2A,1,0
T104,MAS,LKO,2025-01-13,2024-12-05,SL,1,0
T132,HYD,LKO,2025-12-02,2025-08-06,3A,1,1
T104,JU,PUNE,2025-07-03,2025-03-08,3A,1,1
T106,BCT,PUNE,2025-01-20,2024-12-10,SL,1,1
T124,PUNE,LKO,2025-02-14,2025-01-28,2A,1,0
T101,CSTM,MAS,2025-12-01,2025-09-03,3A,1,0
T136,NDLS,SBC,2025-10-05,2025-09-02,2A,1,1
T136,KOL,BCT,2025-08-13,2025-05-18,SL,1,1
T133,BCT,JU,2025-11-11,2025-08-23,2A,1,1
T126,JU,PUNE,2025-02-16,2025-01-05,SL,1,1
T122,BCT,CSTM,2025-08-12,2025-07-28,3A,1,1
T138,MAS,KOL,2025-01-29,2024-11-26,2A,1,1
T110,NDLS,CSTM,2025-08-11,2025-07-03,SL,1,1
T134,PUNE,NDLS,2025-02-12,2025-01-18,SL,1,1
T101,BCT,CSTM,2025-09-15,2025-09-06,SL,1,0
T105,NDLS,MAS,2025-08-06,2025-05-24,3A,1,1
T137,JU,LKO,2025-09-11,2025-09-06,3A,1,0
T115,PUNE,SBC,2025-06-04,2025-03-30,2A,1,1
T137,HYD,LKO,2025-04-07,2025-03-30,3A,1,0
T108,JU,CSTM,2025-10-19,2025-07-31,SL,1,1
T121,PUNE,LKO,2025-08-20,2025-07-10,SL,1,1
T132,HYD,JU,2025-08-04,2025-05-05,1A,1,1
T127,LKO,PUNE,2025-02-11,2024-11-10,SL,1,1
T124,HYD,SBC,2025-05-09,2025-04-12,SL,1,0
T124,CSTM,KOL,2025-05-05,2025-04-29,SL,1,0
T119,PUNE,HYD,2025-07-31,2025-04-10,3A,1,1
T100,SBC,MAS,2025-04-15,2024-12-27,SL,1,1
T125,NDLS,HYD,2025-02-04,2024-11-22,1A,1,1
T139,NDLS,MAS,2025-07-26,2025-06-02,SL,1,0
T103,SBC,KOL,2025-03-16,2025-03-03,SL,1,1
T122,PUNE,LKO,2025-07-23,2025-07-20,SL,1,1
T103,MAS,BCT,2025-06-13,2025-02-16,SL,1,1
T134,CSTM,MAS,2025-08-05,2025-06-11,3A,1,1
T123,MAS,CSTM,2025-12-22,2025-10-30,SL,1,0
T117,BCT,JU,2025-01-22,2025-01-04,SL,1,0
T108,NDLS,CSTM,2025-09-01,2025-08-30,SL,1,0
T132,KOL,LKO,2025-01-02,2024-11-05,SL,1,1
T111,PUNE,LKO,2025-12-21,2025-12-09,3A,1,1
T131,JU,NDLS,2025-10-28,2025-08-20,SL,1,0
T128,BCT,JU,2025-04-30,2025-04-15,3A,1,0
T103,BCT,KOL,2025-06-21,2025-04-25,2A,1,1
T117,JU,MAS,2025-04-22,2025-02-23,1A,1,1
T103,PUNE,NDLS,2025-02-21,2024-11-21,2A,1,1
T130,HYD,NDLS,2025-01-30,2024-11-24,SL,1,0
T125,HYD,JU,2025-03-03,2025-02-05,SL,1,0
T134,PUNE,LKO,2025-05-10,2025-05-01,SL,1,1
T130,BCT,KOL,2025-04-20,2025-02-02,SL,1,0
T124,BCT,CSTM,2025-03-12,2025-02-10,SL,1,0
T102,KOL,JU,2025-02-22,2025-01-29,SL,1,0
T135,BCT,LKO,2025-05-26,2025-02-17,SL,1,1
T121,SBC,BCT,2025-09-12,2025-05-28,SL,1,0
T119,LKO,JU,2025-09-18,2025-08-30,SL,1,1
T118,PUNE,HYD,2025-01-26,2024-10-22,SL,1,0
T132,KOL,CSTM,2025-04-07,2025-01-14,SL,1,0
T125,LKO,SBC,2025-08-08,2025-04-24,SL,1,1
T127,NDLS,LKO,2025-08-23,2025-05-18,3A,1,1
T125,PUNE,NDLS,2025-06-25,2025-05-30,SL,1,0
T137,JU,LKO,2025-03-13,2025-02-23,3A,1,1
T128,JU,CSTM,2025-05-30,2025-03-13,SL,1,1
T122,PUNE,HYD,2025-03-30,2025-02-08,3A,1,1
T108,MAS,BCT,2025-09-26,2025-09-01,2A,1,0
T118,KOL,BCT,2025-11-25,2025-08-14,SL,1,1
T110,HYD,MAS,2025-05-09,2025-03-01,3A,1,1
T101,SBC,HYD,2025-12-22,2025-09-14,1A,1,0
T128,KOL,PUNE,2025-11-12,2025-10-28,SL,1,1
T131,KOL,BCT,2025-08-03,2025-07-10,1A,1,0
T139,JU,KOL,2025-09-13,2025-06-27,3A,1,1
T108,CSTM,LKO,2025-09-06,2025-08-16,SL,1,0
T105,PUNE,MAS,2025-01-17,2024-12-20,2A,1,1
T121,PUNE,SBC,2025-03-26,2025-03-17,1A,1,1
T101,LKO,NDLS,2025-04-04,2025-02-24,SL,1,0
T101,LKO,JU,2025-08-15,2025-07-19,SL,1,0
T104,MAS,CSTM,2025-01-20,2024-10-19,SL,1,1
T131,JU,CSTM,2025-11-19,2025-10-09,3A,1,1
